booking_id,passenger_id,flight_id,booking_date,status,passport_number,seat_number,emergency_contact_name,emergency_contact_phone,airline,source,destination,departure_time,arrival_time,duration_mins,is_overnight,duration_hhmm,route,is_delayed,departure_slot,payment_id,amount,payment_method,age,age_group,gender,first_name,last_name
B1826,P1358,6F101,2025-07-11 11:37:36.952,CANCELLED,ba8bd8c7b08a2af739236fc0639f8411a23f29119f4adba32af0bf3332bf5379,19A,E***,8e9e73cf9f43e28e5eb81006c30a9df6e0f6de3dfeeeacf26b434c4b88447fc1,INDIGO,BOM,MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,0.0,4h 57m,BOM to MAA,1.0,Night (21-05),PAY1413,5128.12,CARD,42,31-45,F,I***,B***
B1827,P1439,AI054,2025-06-23 11:37:36.952,PENDING,6e915dc5f5586f5701896d62a38dcaebeb1db6906cc691872218415b98ece955,20D,E***,ff8907a4326dd3ee212cf6b46546309f5332b9ed896a916b406b9bc6b50b97d8,AIR INDIA,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,0.0,4h 26m,HYD to CCU,1.0,Night (21-05),PAY1427,12661.75,UPI,86,60+,M,A***,K***
B1827,P1439,AI054,2025-06-23 11:37:36.952,PENDING,6e915dc5f5586f5701896d62a38dcaebeb1db6906cc691872218415b98ece955,20D,E***,ff8907a4326dd3ee212cf6b46546309f5332b9ed896a916b406b9bc6b50b97d8,AIR INDIA,HYD,CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,0.0,4h 26m,HYD to CCU,1.0,Night (21-05),PAY1783,13802.23,NETBANKING,86,60+,M,A***,K***
B1828,P1588,SJ094,2025-05-18 11:37:36.952,CANCELLED,894f98dc09e18a135e03fe952629400831ad0847e1d81559c25c05d13ccec5bb,25B,S***,46d98b2b6f6f1a660da4e88189856c159f6ca7cf1f504c6af0ebff1a42f22a9d,SPICEJET,MAA,HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,0.0,4h 44m,MAA to HYD,1.0,Night (21-05),PAY1226,9418.44,UPI,71,60+,M,S***,S***
B1829,P1465,6F217,2026-01-15 11:37:36.952,CANCELLED,a914ce8852dd74fc7f23065ce01e7a0a3c00462189a25fb50957819070df62d8,4E,Z***,8ca6e559d8af822734b02c2024e85f216b7389ee0aa1550c512ff55560650d49,INDIGO,BLR,BOM,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,0.0,2h 48m,BLR to BOM,0.0,Early Morning (05-09),PAY1470,4847.06,CARD,24,18-30,M,V***,C***
B1830,P1662,6F100,2026-04-15 11:37:36.952,CANCELLED,3ade08a92f8d39fbfb799137477da0e232871f35e99fad46cf75030b65e6f25d,23C,K***,306a3d522e73a604dbe6c3c805d3b713d5d9cae36f166f5a21b156844423d248,INDIGO,BOM,BLR,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,0.0,3h 9m,BOM to BLR,0.0,Night (21-05),PAY1303,12651.33,CARD,41,31-45,F,I***,V***
B1831,P1445,6F081,2026-02-05 11:37:36.952,CONFIRMED,1ac73df6cbd55ff12d7b873feee12524c47d62294d43d63438d67602b0728cc7,21C,K***,1c3cdc7227e7ab62e2d7c9b623625645079c6f5c1def602bf9c389aa27b2bd54,INDIGO,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,0.0,1h 39m,MAA to BLR,0.0,Early Morning (05-09),PAY1063,12421.49,CARD,62,60+,F,D***,N***
B1831,P1445,6F081,2026-02-05 11:37:36.952,CONFIRMED,1ac73df6cbd55ff12d7b873feee12524c47d62294d43d63438d67602b0728cc7,21C,K***,1c3cdc7227e7ab62e2d7c9b623625645079c6f5c1def602bf9c389aa27b2bd54,INDIGO,MAA,BLR,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,0.0,1h 39m,MAA to BLR,0.0,Early Morning (05-09),PAY1713,13574.02,CARD,62,60+,F,D***,N***
B1832,P1749,SJ156,2025-06-17 11:37:36.952,CONFIRMED,f1e6c37ade8286e2ec727c1b12dde33ace9afbce6af3d029131ae936472beb35,4D,Y***,29d12597fc48b65a0df2c534134ae563907cf7a27b8e6c7e1a4c9887d13b5128,SPICEJET,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,0.0,0h 35m,BOM to DEL,0.0,Early Morning (05-09),PAY1645,11197.41,NETBANKING,38,31-45,M,S***,A***
B1833,P1800,6F060,2025-06-07 11:37:36.952,PENDING,59cacd7ad3b4c7cbaed144d082c726259cf7ef77a5815d65263ccf5b7f852d8d,27D,J***,be2c1525843cfb828d2db1eeabbc81a04aba26b4ad2d46ec97d8992b4b58e60a,INDIGO,DEL,BLR,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.0,0.0,2h 0m,DEL to BLR,0.0,Early Morning (05-09),PAY1862,5872.19,UPI,19,18-30,M,R***,J***
B1834,P1742,UK129,2025-08-14 11:37:36.952,CANCELLED,69686d0a848b614c89d17bf48f3dc90fb44d602d1826422883bc8f24e7884516,33E,M***,282bbd3b597f72c90ca6dea8d25f07da1e47c838e7281c7155a3309de7cfa843,VISTARA,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.0,0.0,1h 0m,HYD to MAA,0.0,Early Morning (05-09),PAY1958,7570.53,NETBANKING,23,18-30,M,A***,M***
B1835,P1487,UK032,2026-02-07 11:37:36.952,CONFIRMED,9b47d8e7a472054aaa9203706a5ffce065f05682fd01ae9b26f88bf9f44e5fcd,2E,N***,df6d52743af2bb295bed561a26896ccd9bee22f8e913366dede532f4d9164eb9,VISTARA,BLR,BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,0.0,3h 57m,BLR to BOM,1.0,Night (21-05),,,,29,18-30,M,I***,B***
B1836,P1529,AI166,2025-09-23 11:37:36.952,PENDING,16f90cd1a58ed29f99f641de11f839ae022cc884b472d8a4cf4ae3e42545c2df,13A,E***,a475edf1a109264a19a88416ec7d9dd186ba395159f07859faf528ab47be4674,AIR INDIA,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,0.0,3h 3m,BOM to CCU,0.0,Night (21-05),,,,86,60+,M,K***,S***
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,28cd28093ea44bea7f156f7c79f708085e58d9ab49ee4fa43b4ad718f6d9f17c,22F,H***,15556a4898506a1fcf4b29331ad30984a783a92f5ec5a5ca6b2de36c801c5703,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,0.0,0h 59m,HYD to DEL,0.0,Early Morning (05-09),PAY1697,14269.72,UPI,18,18-30,M,K***,B***
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,28cd28093ea44bea7f156f7c79f708085e58d9ab49ee4fa43b4ad718f6d9f17c,22F,H***,15556a4898506a1fcf4b29331ad30984a783a92f5ec5a5ca6b2de36c801c5703,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,0.0,0h 59m,HYD to DEL,0.0,Early Morning (05-09),PAY1772,14270.18,NETBANKING,18,18-30,M,K***,B***
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,28cd28093ea44bea7f156f7c79f708085e58d9ab49ee4fa43b4ad718f6d9f17c,22F,H***,15556a4898506a1fcf4b29331ad30984a783a92f5ec5a5ca6b2de36c801c5703,SPICEJET,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,0.0,0h 59m,HYD to DEL,0.0,Early Morning (05-09),PAY1996,10803.01,NETBANKING,18,18-30,M,K***,B***
B1838,P1928,SJ101,2025-06-12 11:37:36.952,PENDING,d2f977a15ce85a92dd6602053b6ce9aa1b3c8c6c034b9b650a9a419daf8c4400,18F,B***,66cfbfeca9c7bb42eaee5199fe66f7c26593001cc9f14076dbcc7bdb8fbe8ba6,SPICEJET,CCU,DEL,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,0.0,1h 40m,CCU to DEL,0.0,Early Morning (05-09),,,,12,Under 18,M,S***,A***
B1839,P1927,SJ065,2025-05-09 11:37:36.952,PENDING,a6f51429270ed4ce150c95496932020208a8106b4b60b43f1cc1688fdbdc4bc8,9C,Z***,e5e07a8a94dd53d8d03f628ae1aa45063431785bc1faa7b28f05cde29c71e93b,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,0.0,2h 44m,MAA to BLR,0.0,Night (21-05),PAY1041,11811.63,UPI,20,18-30,F,S***,R***
B1839,P1927,SJ065,2025-05-09 11:37:36.952,PENDING,a6f51429270ed4ce150c95496932020208a8106b4b60b43f1cc1688fdbdc4bc8,9C,Z***,e5e07a8a94dd53d8d03f628ae1aa45063431785bc1faa7b28f05cde29c71e93b,SPICEJET,MAA,BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,0.0,2h 44m,MAA to BLR,0.0,Night (21-05),PAY1304,4984.54,CARD,20,18-30,F,S***,R***
B1840,P1700,SJ100,2025-04-19 11:37:36.952,PENDING,a5f24f3279fe95cf71be8f9bcf1602c8471b14017f26057725ee692574bb10f8,34A,A***,13a3571d46b97cca142a81aa19bfa40b013c763b55fdca5b535342e896d58075,SPICEJET,MAA,BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,0.0,3h 22m,MAA to BLR,0.0,Night (21-05),PAY1042,7085.2,CARD,1,Under 18,F,K***,P***
B1841,P1949,UK011,2025-10-24 11:37:36.952,CANCELLED,5bb13e7be7c0a5dcade5a1b1d7c361f312b2a98990f0897d8327a1303708a614,1E,C***,8e0f7390ae2abc4535682581d1ce625604eb370ff8c2cee4ea60bb5d9b98e539,VISTARA,CCU,DEL,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,0.0,1h 44m,CCU to DEL,0.0,Night (21-05),,,,2,Under 18,M,S***,G***
B1842,P1016,6F062,2026-02-17 11:37:36.952,PENDING,18c1fe46e663cfb4277d3af3c4710055812aa8387837b22583ac02fdd1f38d3d,3B,G***,cd445352194c396b2020c7990fe0f19350a1c8f25fb4548050887fbb21df9c21,INDIGO,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,0.0,1h 27m,CCU to DEL,0.0,Night (21-05),PAY1319,1998.52,UPI,30,18-30,M,V***,N***
B1842,P1016,6F062,2026-02-17 11:37:36.952,PENDING,18c1fe46e663cfb4277d3af3c4710055812aa8387837b22583ac02fdd1f38d3d,3B,G***,cd445352194c396b2020c7990fe0f19350a1c8f25fb4548050887fbb21df9c21,INDIGO,CCU,DEL,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,0.0,1h 27m,CCU to DEL,0.0,Night (21-05),PAY1873,7815.3,NETBANKING,30,18-30,M,V***,N***
B1843,P1530,SJ176,2025-08-15 11:37:36.952,CANCELLED,0d571b91684e200b8b553045f74e28a727bb15702637ffa6a2d38e6ccdc5185a,23E,O***,551ec47ee4f24bf6cde7849ba3398fe9adf2a6204b527bc854580996c496cd04,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,0.0,2h 2m,DEL to BOM,0.0,Night (21-05),PAY1314,4159.73,CARD,13,Under 18,M,R***,P***
B1843,P1530,SJ176,2025-08-15 11:37:36.952,CANCELLED,0d571b91684e200b8b553045f74e28a727bb15702637ffa6a2d38e6ccdc5185a,23E,O***,551ec47ee4f24bf6cde7849ba3398fe9adf2a6204b527bc854580996c496cd04,SPICEJET,DEL,BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,0.0,2h 2m,DEL to BOM,0.0,Night (21-05),PAY1558,1488.32,UPI,13,Under 18,M,R***,P***
B1844,P1730,6F120,2025-11-26 11:37:36.952,CONFIRMED,ea3622c8f93c72cc693b119902f2b243a9bafe169f38d113423f038a2e14f048,3B,O***,970b49b62480b62c44de64523deb8b01b28644ce6e9dcb51ea698e40f8be64d5,INDIGO,BLR,BOM,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,0.0,1h 0m,BLR to BOM,0.0,Early Morning (05-09),PAY1938,7078.61,NETBANKING,26,18-30,M,M***,P***
B1845,P1325,AI121,2026-03-05 11:37:36.952,PENDING,2ff98a0c0b90882f7b1a1198547fa25e3c6934879bbc7a8b41acf51c52fe1771,24A,B***,eb5568f97f0ec73b650a23c9665585fd396319176d164d7718fcdd45301c020e,AIR INDIA,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,0.0,3h 29m,HYD to MAA,1.0,Night (21-05),PAY1364,3147.85,UPI,46,46-60,M,A***,B***
B1846,P1994,UK072,2025-08-30 11:37:36.952,CONFIRMED,297913e2dcb1f6b036bab79c5e8f8669651abbf8791c1512d9efaa076e42313f,34F,F***,cbf089729662ce23b6f9429fb0c3f04564f09e45ccf47c63a1d46418526a1625,VISTARA,BOM,BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0,0.0,3h 0m,BOM to BLR,0.0,Night (21-05),PAY1338,8100.01,UPI,89,60+,F,D***,K***
B1847,P1631,AI006,2026-04-06 11:37:36.952,CANCELLED,28d19996b69519c279f4cb1532f3a7421eba612ff18a3aad0a14e73397383f55,11B,A***,e0980baab2f55b7df0a4b69e8772b97f959568f97b4b1e6a30d095b239b78334,AIR INDIA,BOM,BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,0.0,2h 50m,BOM to BLR,0.0,Night (21-05),PAY1222,10999.02,UPI,36,31-45,F,M***,D***
B1848,P1612,SJ231,2025-05-19 11:37:36.952,CANCELLED,7b1ca67c66156c53e97310f57ab15a20ac27903e6781da79a6e3ae392d831c8e,30D,O***,10642d220748423745363cc505b718755104beca5185d3ec75931017f3252745,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,0.0,1h 25m,DEL to BLR,0.0,Night (21-05),PAY1014,1779.42,UPI,77,60+,F,A***,P***
B1848,P1612,SJ231,2025-05-19 11:37:36.952,CANCELLED,7b1ca67c66156c53e97310f57ab15a20ac27903e6781da79a6e3ae392d831c8e,30D,O***,10642d220748423745363cc505b718755104beca5185d3ec75931017f3252745,SPICEJET,DEL,BLR,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,0.0,1h 25m,DEL to BLR,0.0,Night (21-05),PAY1401,4902.58,UPI,77,60+,F,A***,P***
B1849,P1545,SJ129,2025-06-24 11:37:36.952,INVALID,d8c2ecfa8f0f4ce96a97e6917f899f9867cc7d804c4d21d809c7da2d8e2a668f,12E,W***,1482dd329040ec4dea59398fd2e9b7021e8000c38e9813c5aab1614c8a0a3504,SPICEJET,CCU,BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,0.0,4h 0m,CCU to BOM,1.0,Night (21-05),,,,69,60+,M,S***,R***
B1850,P1595,6F110,2025-04-21 11:37:36.952,PENDING,37df6ca38e4127394f40c536ed1e44b6bb00c24d0d246c9472863a3158e23b9e,33B,C***,5f6ea3fce0e666bd513caae1c7e590fb7189888199cc043964e7f25ba5ab235b,INDIGO,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,0.0,3h 21m,HYD to DEL,0.0,Night (21-05),PAY1072,7542.02,CARD,19,18-30,M,R***,M***
B1850,P1595,6F110,2025-04-21 11:37:36.952,PENDING,37df6ca38e4127394f40c536ed1e44b6bb00c24d0d246c9472863a3158e23b9e,33B,C***,5f6ea3fce0e666bd513caae1c7e590fb7189888199cc043964e7f25ba5ab235b,INDIGO,HYD,DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,0.0,3h 21m,HYD to DEL,0.0,Night (21-05),PAY1995,14670.86,NETBANKING,19,18-30,M,R***,M***
B1851,P1920,6F231,2025-11-26 11:37:36.952,PENDING,8d7a02dfa2f24708dfc916ea20720aae7af6e54e5047b855ff27f64ddc6f24e6,2D,Y***,4353eaa91a0e61bdcc9d6b54c7bf853e4febc95dd2e4a511d78d5b87720aea30,INDIGO,HYD,MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,0.0,4h 27m,HYD to MAA,1.0,Night (21-05),,,,44,31-45,F,R***,A***
B1852,P1707,6F095,2025-08-09 11:37:36.952,CONFIRMED,10067620b64a1a0f11cdd7c2207c4c7d8f419d8a3fb8071bbf9d4c3d1bdc3dfe,33E,C***,9b633da423e119ad507d88430318fb626c794d5ae429cf5b88e742c207456b49,INDIGO,BLR,MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,0.0,3h 41m,BLR to MAA,0.0,Night (21-05),PAY1560,2491.83,CARD,3,Under 18,M,S***,D***
B1853,P1841,UK054,2025-05-05 11:37:36.952,CONFIRMED,8308f93f575b7278d42ef9214ef679cdf0882acc471fbfd4f3d2ff73a2bb5151,18F,E***,cb774e6f03a4cd4f51fca368079a3171756ec01ae2c80ada03ed490e6c817d9a,VISTARA,BLR,BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,0.0,4h 53m,BLR to BOM,1.0,Night (21-05),PAY1711,8948.88,NETBANKING,2,Under 18,M,D***,D***
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,7d93e0273e921394c4147e82d95a2e4476d0004c6c3ce16e96f1e3d47f2b3216,29D,N***,6738c2e70f86aa20658287554fbc20c832baf8dbee4f6e9302e739989629217b,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,0.0,1h 28m,BOM to CCU,0.0,Night (21-05),PAY1309,6004.76,NETBANKING,2,Under 18,F,M***,R***
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,7d93e0273e921394c4147e82d95a2e4476d0004c6c3ce16e96f1e3d47f2b3216,29D,N***,6738c2e70f86aa20658287554fbc20c832baf8dbee4f6e9302e739989629217b,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,0.0,1h 28m,BOM to CCU,0.0,Night (21-05),PAY1486,14521.74,UPI,2,Under 18,F,M***,R***
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,7d93e0273e921394c4147e82d95a2e4476d0004c6c3ce16e96f1e3d47f2b3216,29D,N***,6738c2e70f86aa20658287554fbc20c832baf8dbee4f6e9302e739989629217b,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,0.0,1h 28m,BOM to CCU,0.0,Night (21-05),PAY1554,10538.38,NETBANKING,2,Under 18,F,M***,R***
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,7d93e0273e921394c4147e82d95a2e4476d0004c6c3ce16e96f1e3d47f2b3216,29D,N***,6738c2e70f86aa20658287554fbc20c832baf8dbee4f6e9302e739989629217b,SPICEJET,BOM,CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,0.0,1h 28m,BOM to CCU,0.0,Night (21-05),PAY1725,2278.95,UPI,2,Under 18,F,M***,R***
B1855,P1343,6F006,2026-01-04 11:37:36.952,PENDING,83355a51eda7c0da87c7170f6c53bf840b21d06039f13c96314fa790135e2f17,3D,O***,0da007f4f38bc1fd6a3b342344384e9e8efeb70005b6e3d9970169442f251422,INDIGO,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.0,0.0,2h 0m,BOM to BLR,0.0,Night (21-05),PAY1015,12165.24,CARD,46,46-60,F,I***,D***
B1855,P1343,6F006,2026-01-04 11:37:36.952,PENDING,83355a51eda7c0da87c7170f6c53bf840b21d06039f13c96314fa790135e2f17,3D,O***,0da007f4f38bc1fd6a3b342344384e9e8efeb70005b6e3d9970169442f251422,INDIGO,BOM,BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.0,0.0,2h 0m,BOM to BLR,0.0,Night (21-05),PAY1795,9744.36,UPI,46,46-60,F,I***,D***
B1856,P1852,UK226,2025-05-04 11:37:36.952,PENDING,1fcdbced963a7fb3c6750f732b1cd96a005e1e8bba2267e96ba279ea1e51923a,4E,U***,4d3ba65b350175133ba0464e0f985ee2e3210f87e4caff012218327f167da044,VISTARA,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,0.0,1h 3m,MAA to HYD,0.0,Night (21-05),PAY1012,11604.48,CARD,64,60+,F,S***,G***
B1856,P1852,UK226,2025-05-04 11:37:36.952,PENDING,1fcdbced963a7fb3c6750f732b1cd96a005e1e8bba2267e96ba279ea1e51923a,4E,U***,4d3ba65b350175133ba0464e0f985ee2e3210f87e4caff012218327f167da044,VISTARA,MAA,HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,0.0,1h 3m,MAA to HYD,0.0,Night (21-05),PAY1334,14055.6,NETBANKING,64,60+,F,S***,G***
B1857,P1522,AI065,2026-03-07 11:37:36.952,PENDING,41eae13382b2fe950090ef19a7bb1b00ebeb079cf92cbb9b110b0c2a7e7f7bc5,17E,H***,6fba3e991a41cf0de433f5d40b18fe345e1dfbaa71f817e70e2d070a5c42f2a1,,,,,,,,,,,,PAY1125,4516.22,NETBANKING,23,18-30,F,R***,S***
B1857,P1522,AI065,2026-03-07 11:37:36.952,PENDING,41eae13382b2fe950090ef19a7bb1b00ebeb079cf92cbb9b110b0c2a7e7f7bc5,17E,H***,6fba3e991a41cf0de433f5d40b18fe345e1dfbaa71f817e70e2d070a5c42f2a1,,,,,,,,,,,,PAY1819,13134.7,CARD,23,18-30,F,R***,S***
B1858,P1858,6F008,2025-11-25 11:37:36.952,NAN,23594a536998fef90872b9e8a142b26c459c9e9b0a970e8624ef794d5e7d0d52,10B,D***,fb935bdb439643c46e97457ac4584afb8cab7bd24b040ccb154cd8400d0a4fde,INDIGO,DEL,BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,0.0,4h 45m,DEL to BOM,1.0,Night (21-05),,,,17,Under 18,F,M***,G***
B1859,P1399,AI195,2025-11-11 11:37:36.952,PENDING,b21a2ee8d8343e7728c0658806f425680b39ac588ec836f0092d4632c38694f6,7B,H***,4a591b91ace6f2bee9758d78a9454c75ccf2b7db244abe4e868e4ebf60c154b2,AIR INDIA,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,0.0,1h 59m,CCU to MAA,0.0,Night (21-05),,,,53,46-60,F,A***,D***
B1860,P1217,UK043,2025-08-01 11:37:36.952,NAN,a9e68e24c43817dc46684115c621aaaaf48e5d3cc6857cb6a13761bdd446f010,3A,K***,1d7ffff59cfef5d504de7cfcea55f80aaf2a2d4195fef1d75d5640b5a954376f,,,,,,,,,,,,PAY1471,2531.6,UPI,17,Under 18,M,K***,I***
B1860,P1217,UK043,2025-08-01 11:37:36.952,NAN,a9e68e24c43817dc46684115c621aaaaf48e5d3cc6857cb6a13761bdd446f010,3A,K***,1d7ffff59cfef5d504de7cfcea55f80aaf2a2d4195fef1d75d5640b5a954376f,,,,,,,,,,,,PAY1515,6999.9,NETBANKING,17,Under 18,M,K***,I***
B1861,P1444,AI125,2025-10-15 11:37:36.952,CONFIRMED,b3d577f883f54fd784ea05a6bf56a9c9c21e4e31a5819077de6c05b68a0bd5f6,25E,Y***,741a899e0906ab7efb6dfa158be28879612ff188b72b0a5d4f57bd734292f7c5,,,,,,,,,,,,PAY1660,9044.04,UPI,47,46-60,M,S***,G***
B1862,P1764,AI089,2025-10-05 11:37:36.952,PENDING,7e2061d9410eaaee48ddeb2ae804410fed5df23427767d299017ecb09cb9a043,21A,E***,1020263aef6b89fa2a26df43c1ef477b8578b12dd574ad073913e8eba323c83a,AIR INDIA,CCU,BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,0.0,0h 42m,CCU to BOM,0.0,Night (21-05),,,,81,60+,F,M***,G***
B1863,P1221,UK019,2026-02-12 11:37:36.952,CONFIRMED,e96e7432f31ab400c34a5c3c3349cbec84d16b52c3d732422ba4daa5f8e1f295,22C,U***,c41aadeb8cbaf6afdbc631283da080a8c6dbe10721e4db590011b81b07705f8b,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,0.0,0h 54m,BOM to HYD,0.0,Night (21-05),PAY1151,9857.74,NETBANKING,70,60+,M,D***,N***
B1863,P1221,UK019,2026-02-12 11:37:36.952,CONFIRMED,e96e7432f31ab400c34a5c3c3349cbec84d16b52c3d732422ba4daa5f8e1f295,22C,U***,c41aadeb8cbaf6afdbc631283da080a8c6dbe10721e4db590011b81b07705f8b,VISTARA,BOM,HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,0.0,0h 54m,BOM to HYD,0.0,Night (21-05),PAY1679,13070.93,CARD,70,60+,M,D***,N***
B1864,P1382,UK078,2025-09-27 11:37:36.952,CANCELLED,7b23c47d2c3a40c6a17bb46e39c0690a0becaef2d41c3cb793e75b3847e8ce0d,22C,A***,7461c345c2dabcbab43e55a9b13621c8efb597d980789cb2a7fa0c40ff1b670b,VISTARA,BOM,HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,0.0,3h 29m,BOM to HYD,0.0,Night (21-05),PAY1600,10081.04,UPI,51,46-60,F,A***,I***
B1865,P1880,SJ009,2025-07-28 11:37:36.952,CANCELLED,87466d90e27835eedfe24b61480e0d49026166eff6c12c4e7f24c0930409c27e,15E,Y***,f1387888301a4ecf1e72120db54c73636b7bc2f7a117d4b7b0bd652a4ffe6232,SPICEJET,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,0.0,1h 35m,CCU to BLR,0.0,Night (21-05),PAY1474,11740.51,NETBANKING,64,60+,M,R***,K***
B1866,P1591,UK178,2026-01-28 11:37:36.952,CONFIRMED,91d0d444124265bd5182ee669a6a4fb3d680c112828522f244c0dd3fb2452b91,7A,G***,8cb44c09002550d632dfa2c24c2a7fe7e3de188ed25331a5ec45fe8dcdea1f76,VISTARA,DEL,BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,1.0,4h 28m,DEL to BLR,1.0,Night (21-05),PAY1892,4987.99,NETBANKING,4,Under 18,M,K***,M***
B1867,P1006,UK018,2025-11-23 11:37:36.952,CONFIRMED,9fb099114a242d8581277fc54f50c03d5e418fc5b729d63d794cd69fe33894bc,13D,B***,fa4fc92bf85523910646dcbfe21b567bf44f2f32facae67c4930daf0d4f8ed5f,VISTARA,BOM,CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,0.0,1h 53m,BOM to CCU,0.0,Night (21-05),PAY1431,8158.17,NETBANKING,87,60+,M,K***,N***
B1868,P1271,SJ059,2026-04-10 11:37:36.952,CANCELLED,3eda2706f3d793680b7885880f118e6ac1711a150b6d902e4ba1179d3de2d802,29E,O***,2ad882d7f56fc6ae7e902f63ec17b6057acb89e6a2064b5604d3ee721e6ea538,SPICEJET,CCU,DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,0.0,1h 16m,CCU to DEL,0.0,Night (21-05),,,,75,60+,F,M***,P***
B1869,P1738,UK108,2026-02-04 11:37:36.952,CONFIRMED,28a61ba080c0fcc7b0cf309d3dbb3650301588b8cd2be412293f63697380b483,19C,N***,d76b335a7dee369c660b8571a85b960efa9a426d94cfe5592c4f2ec472c38a9b,VISTARA,DEL,BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,0.0,3h 18m,DEL to BLR,0.0,Night (21-05),PAY1157,10155.04,CARD,5,Under 18,M,A***,P***
